n,dim,rank,mu_min,basis_index,weight_magnitude
170,14536,1201,0.4409514664,(4; 165),-0.069161
170,14536,1201,0.4409514664,(9; 13),-0.065228
170,14536,1201,0.4409514664,(6; 36),0.060653
170,14536,1201,0.4409514664,(10; 14),-0.060394
170,14536,1201,0.4409514664,(6; 67),0.058717
170,14536,1201,0.4409514664,(4; 156),-0.058259
170,14536,1201,0.4409514664,(4; 149),-0.056483
170,14536,1201,0.4409514664,(4; 72),-0.055604
170,14536,1201,0.4409514664,(4; 93),0.055328
170,14536,1201,0.4409514664,(6; 136),-0.054587
170,14536,1201,0.4409514664,(4; 151),-0.054229
170,14536,1201,0.4409514664,(4; 62),-0.052534
170,14536,1201,0.4409514664,(6; 161),0.051947
170,14536,1201,0.4409514664,(10; 12),-0.051460
170,14536,1201,0.4409514664,(7; 11),0.048416
170,14536,1201,0.4409514664,(4; 163),-0.047510
170,14536,1201,0.4409514664,(4; 68),-0.047437
170,14536,1201,0.4409514664,(4; 169),0.047268
170,14536,1201,0.4409514664,(4; 63),0.047157
170,14536,1201,0.4409514664,(6; 71),-0.046632
170,14536,1201,0.4409514664,(6; 166),-0.045482
170,14536,1201,0.4409514664,(4; 125),0.044888
170,14536,1201,0.4409514664,(7; 22),0.044622
170,14536,1201,0.4409514664,(5; 51),-0.044160
170,14536,1201,0.4409514664,(5; 62),0.043809
170,14536,1201,0.4409514664,(7; 29),0.043163
170,14536,1201,0.4409514664,(6; 93),0.042898
170,14536,1201,0.4409514664,(6; 62),-0.042809
170,14536,1201,0.4409514664,(8; 41),0.042123
170,14536,1201,0.4409514664,(6; 84),0.042001
170,14536,1201,0.4409514664,(5; 43),-0.041523
170,14536,1201,0.4409514664,(6; 163),-0.041104
170,14536,1201,0.4409514664,(4; 83),-0.040985
170,14536,1201,0.4409514664,(4; 116),0.040407
170,14536,1201,0.4409514664,(6; 68),-0.040122
170,14536,1201,0.4409514664,(6; 47),0.039808
170,14536,1201,0.4409514664,(5; 30),-0.039551
170,14536,1201,0.4409514664,(4; 160),-0.039409
170,14536,1201,0.4409514664,(8; 27),-0.039085
170,14536,1201,0.4409514664,(8; 30),0.038875
170,14536,1201,0.4409514664,(4; 77),0.038263
170,14536,1201,0.4409514664,(4; 167),-0.037884
170,14536,1201,0.4409514664,(11; 15),-0.037670
170,14536,1201,0.4409514664,(6; 74),-0.037524
170,14536,1201,0.4409514664,(4; 126),0.036847
170,14536,1201,0.4409514664,(6; 46),-0.036271
170,14536,1201,0.4409514664,(6; 160),-0.036179
170,14536,1201,0.4409514664,(4; 105),-0.035706
170,14536,1201,0.4409514664,(5; 26),-0.035529
170,14536,1201,0.4409514664,(4; 147),0.035487
170,14536,1201,0.4409514664,(6; 76),0.035417
170,14536,1201,0.4409514664,(4; 89),-0.035400
170,14536,1201,0.4409514664,(7; 31),0.035049
170,14536,1201,0.4409514664,(7; 17),0.035047
170,14536,1201,0.4409514664,(6; 151),-0.034718
170,14536,1201,0.4409514664,(4; 88),-0.034573
170,14536,1201,0.4409514664,(4; 128),-0.034547
170,14536,1201,0.4409514664,(9; 17),-0.034483
170,14536,1201,0.4409514664,(6; 82),-0.034408
170,14536,1201,0.4409514664,(4; 168),0.034153
170,14536,1201,0.4409514664,(4; 155),-0.034144
170,14536,1201,0.4409514664,(6; 41),-0.034103
170,14536,1201,0.4409514664,(4; 138),0.033660
170,14536,1201,0.4409514664,(4; 98),0.033471
170,14536,1201,0.4409514664,(6; 165),-0.032825
170,14536,1201,0.4409514664,(4; 70),0.032486
170,14536,1201,0.4409514664,(6; 149),-0.032420
170,14536,1201,0.4409514664,(5; 61),-0.032267
170,14536,1201,0.4409514664,(6; 89),-0.032053
170,14536,1201,0.4409514664,(8; 10),0.031741
170,14536,1201,0.4409514664,(6; 156),-0.031598
170,14536,1201,0.4409514664,(6; 66),0.031426
170,14536,1201,0.4409514664,(10; 11),-0.031226
170,14536,1201,0.4409514664,(6; 128),-0.030983
170,14536,1201,0.4409514664,(5; 72),-0.030629
170,14536,1201,0.4409514664,(4; 106),-0.029818
170,14536,1201,0.4409514664,(2; 166),-0.029792
170,14536,1201,0.4409514664,(4; 113),0.029622
170,14536,1201,0.4409514664,(4; 84),0.029577
170,14536,1201,0.4409514664,(2; 161),0.029509
170,14536,1201,0.4409514664,(6; 96),-0.029385
170,14536,1201,0.4409514664,(4; 124),-0.029231
170,14536,1201,0.4409514664,(4; 96),-0.029095
170,14536,1201,0.4409514664,(6; 139),-0.029067
170,14536,1201,0.4409514664,(7; 16),0.028930
170,14536,1201,0.4409514664,(4; 97),-0.028889
170,14536,1201,0.4409514664,(5; 70),0.028704
170,14536,1201,0.4409514664,(7; 12),-0.028595
170,14536,1201,0.4409514664,(6; 60),-0.028472
170,14536,1201,0.4409514664,(6; 162),0.028334
170,14536,1201,0.4409514664,(6; 63),0.028207
170,14536,1201,0.4409514664,(5; 42),-0.028117
170,14536,1201,0.4409514664,(5; 169),0.027958
170,14536,1201,0.4409514664,(6; 95),0.027519
171,14536,1207,0.0751542982,(1; 63),0.253681
171,14536,1207,0.0751542982,(1; 61),-0.239971
171,14536,1207,0.0751542982,(1; 64),0.211201
171,14536,1207,0.0751542982,(1; 70),-0.210464
171,14536,1207,0.0751542982,(1; 73),0.201413
171,14536,1207,0.0751542982,(1; 76),-0.195216
171,14536,1207,0.0751542982,(2; 63),0.190236
171,14536,1207,0.0751542982,(2; 61),-0.180530
171,14536,1207,0.0751542982,(1; 91),-0.159007
171,14536,1207,0.0751542982,(2; 64),0.158581
171,14536,1207,0.0751542982,(2; 70),-0.157493
171,14536,1207,0.0751542982,(2; 73),0.153593
171,14536,1207,0.0751542982,(2; 76),-0.147497
171,14536,1207,0.0751542982,(1; 71),-0.139743
171,14536,1207,0.0751542982,(1; 163),0.133957
171,14536,1207,0.0751542982,(0; 63),0.131855
171,14536,1207,0.0751542982,(1; 72),-0.130650
171,14536,1207,0.0751542982,(0; 76),-0.128687
171,14536,1207,0.0751542982,(1; 86),0.127911
171,14536,1207,0.0751542982,(0; 64),0.126045
171,14536,1207,0.0751542982,(2; 91),-0.121505
171,14536,1207,0.0751542982,(1; 65),0.121004
171,14536,1207,0.0751542982,(0; 73),0.119868
171,14536,1207,0.0751542982,(0; 70),-0.119027
171,14536,1207,0.0751542982,(1; 111),-0.118985
171,14536,1207,0.0751542982,(0; 61),-0.118561
171,14536,1207,0.0751542982,(1; 152),-0.117751
171,14536,1207,0.0751542982,(1; 62),0.116782
171,14536,1207,0.0751542982,(1; 97),-0.112000
171,14536,1207,0.0751542982,(1; 161),-0.109495
171,14536,1207,0.0751542982,(1; 55),0.109216
171,14536,1207,0.0751542982,(2; 71),-0.108778
171,14536,1207,0.0751542982,(0; 91),-0.107690
171,14536,1207,0.0751542982,(1; 165),-0.106093
171,14536,1207,0.0751542982,(2; 163),0.105792
171,14536,1207,0.0751542982,(1; 139),0.103159
171,14536,1207,0.0751542982,(1; 95),0.102750
171,14536,1207,0.0751542982,(1; 164),-0.101016
171,14536,1207,0.0751542982,(1; 101),0.100746
171,14536,1207,0.0751542982,(4; 63),-0.100234
171,14536,1207,0.0751542982,(2; 72),-0.099283
171,14536,1207,0.0751542982,(0; 71),-0.096558
171,14536,1207,0.0751542982,(1; 129),0.096528
171,14536,1207,0.0751542982,(2; 86),0.096304
171,14536,1207,0.0751542982,(1; 90),-0.096303
171,14536,1207,0.0751542982,(1; 85),0.095784
171,14536,1207,0.0751542982,(1; 67),-0.095501
171,14536,1207,0.0751542982,(1; 137),-0.094103
171,14536,1207,0.0751542982,(2; 111),-0.093254
171,14536,1207,0.0751542982,(2; 65),0.092884
171,14536,1207,0.0751542982,(2; 161),-0.092752
171,14536,1207,0.0751542982,(1; 153),0.092289
171,14536,1207,0.0751542982,(1; 130),-0.091969
171,14536,1207,0.0751542982,(2; 152),-0.091555
171,14536,1207,0.0751542982,(1; 121),0.090996
171,14536,1207,0.0751542982,(0; 72),-0.090228
171,14536,1207,0.0751542982,(1; 54),0.089756
171,14536,1207,0.0751542982,(2; 62),0.087339
171,14536,1207,0.0751542982,(4; 61),0.087244
171,14536,1207,0.0751542982,(1; 60),0.086172
171,14536,1207,0.0751542982,(2; 165),-0.085993
171,14536,1207,0.0751542982,(0; 163),0.085266
171,14536,1207,0.0751542982,(2; 55),0.085131
171,14536,1207,0.0751542982,(1; 169),-0.083880
171,14536,1207,0.0751542982,(2; 97),-0.083215
171,14536,1207,0.0751542982,(1; 87),0.082028
171,14536,1207,0.0751542982,(1; 140),-0.081960
171,14536,1207,0.0751542982,(2; 164),-0.081905
171,14536,1207,0.0751542982,(2; 139),0.081752
171,14536,1207,0.0751542982,(1; 119),-0.081524
171,14536,1207,0.0751542982,(1; 151),-0.081403
171,14536,1207,0.0751542982,(0; 161),-0.079955
171,14536,1207,0.0751542982,(2; 95),0.079684
171,14536,1207,0.0751542982,(0; 111),-0.078984
171,14536,1207,0.0751542982,(0; 86),0.078448
171,14536,1207,0.0751542982,(1; 88),-0.078364
171,14536,1207,0.0751542982,(2; 101),0.078254
171,14536,1207,0.0751542982,(1; 100),0.077927
171,14536,1207,0.0751542982,(0; 65),0.077590
171,14536,1207,0.0751542982,(1; 138),0.077241
171,14536,1207,0.0751542982,(2; 137),-0.076771
171,14536,1207,0.0751542982,(1; 168),-0.076684
171,14536,1207,0.0751542982,(1; 122),0.076069
171,14536,1207,0.0751542982,(4; 64),-0.075928
171,14536,1207,0.0751542982,(0; 152),-0.075670
171,14536,1207,0.0751542982,(1; 89),-0.075189
171,14536,1207,0.0751542982,(2; 129),0.075100
171,14536,1207,0.0751542982,(2; 67),-0.074099
171,14536,1207,0.0751542982,(4; 70),0.073208
171,14536,1207,0.0751542982,(2; 85),0.072490
171,14536,1207,0.0751542982,(2; 90),-0.071497
171,14536,1207,0.0751542982,(0; 164),-0.070583
171,14536,1207,0.0751542982,(2; 130),-0.070505
171,14536,1207,0.0751542982,(2; 54),0.070354
171,14536,1207,0.0751542982,(2; 121),0.070229
171,14536,1207,0.0751542982,(2; 153),0.070093
171,14536,1207,0.0751542982,(0; 165),-0.069940
171,14536,1207,0.0751542982,(6; 166),0.069935
171,14536,1207,0.0751542982,(0; 97),-0.069802
171,14536,1207,0.0751542982,(0; 139),0.069140
172,14879,1209,0.1672719317,(1; 72),-0.185684
172,14879,1209,0.1672719317,(1; 89),0.173453
172,14879,1209,0.1672719317,(2; 72),-0.121129
172,14879,1209,0.1672719317,(1; 78),0.118409
172,14879,1209,0.1672719317,(1; 67),-0.116434
172,14879,1209,0.1672719317,(0; 72),-0.115943
172,14879,1209,0.1672719317,(2; 89),0.112549
172,14879,1209,0.1672719317,(1; 75),0.110344
172,14879,1209,0.1672719317,(1; 74),0.106557
172,14879,1209,0.1672719317,(1; 84),0.105002
172,14879,1209,0.1672719317,(0; 89),0.104061
172,14879,1209,0.1672719317,(1; 162),0.101589
172,14879,1209,0.1672719317,(1; 76),-0.097791
172,14879,1209,0.1672719317,(1; 82),-0.096278
172,14879,1209,0.1672719317,(1; 161),-0.093396
172,14879,1209,0.1672719317,(1; 164),-0.092410
172,14879,1209,0.1672719317,(0; 67),-0.091214
172,14879,1209,0.1672719317,(1; 140),-0.090942
172,14879,1209,0.1672719317,(1; 165),0.090083
172,14879,1209,0.1672719317,(1; 65),-0.086907
172,14879,1209,0.1672719317,(1; 63),0.086876
172,14879,1209,0.1672719317,(1; 69),-0.086685
172,14879,1209,0.1672719317,(1; 154),0.086382
172,14879,1209,0.1672719317,(0; 162),0.085953
172,14879,1209,0.1672719317,(1; 81),-0.085641
172,14879,1209,0.1672719317,(1; 139),0.083785
172,14879,1209,0.1672719317,(1; 58),0.083106
172,14879,1209,0.1672719317,(0; 78),0.082786
172,14879,1209,0.1672719317,(1; 96),-0.081092
172,14879,1209,0.1672719317,(1; 90),-0.080865
172,14879,1209,0.1672719317,(1; 86),0.079849
172,14879,1209,0.1672719317,(1; 73),-0.079152
172,14879,1209,0.1672719317,(1; 102),0.078714
172,14879,1209,0.1672719317,(1; 71),-0.078128
172,14879,1209,0.1672719317,(1; 131),-0.077824
172,14879,1209,0.1672719317,(1; 80),0.077706
172,14879,1209,0.1672719317,(1; 100),-0.076604
172,14879,1209,0.1672719317,(1; 120),-0.076346
172,14879,1209,0.1672719317,(1; 151),0.075441
172,14879,1209,0.1672719317,(0; 76),-0.075222
172,14879,1209,0.1672719317,(2; 78),0.073174
172,14879,1209,0.1672719317,(1; 95),-0.072799
172,14879,1209,0.1672719317,(0; 165),0.072744
172,14879,1209,0.1672719317,(2; 75),0.072394
172,14879,1209,0.1672719317,(0; 102),0.072026
172,14879,1209,0.1672719317,(1; 88),0.071458
172,14879,1209,0.1672719317,(0; 154),0.071373
172,14879,1209,0.1672719317,(0; 82),-0.070982
172,14879,1209,0.1672719317,(1; 47),0.070416
172,14879,1209,0.1672719317,(2; 67),-0.069982
172,14879,1209,0.1672719317,(1; 101),-0.069784
172,14879,1209,0.1672719317,(1; 57),0.069688
172,14879,1209,0.1672719317,(1; 61),0.069578
172,14879,1209,0.1672719317,(2; 84),0.069031
172,14879,1209,0.1672719317,(0; 80),0.068115
172,14879,1209,0.1672719317,(0; 74),0.067627
172,14879,1209,0.1672719317,(1; 138),0.067279
172,14879,1209,0.1672719317,(2; 74),0.066858
172,14879,1209,0.1672719317,(2; 162),0.066852
172,14879,1209,0.1672719317,(1; 148),0.065952
172,14879,1209,0.1672719317,(1; 104),-0.065750
172,14879,1209,0.1672719317,(0; 73),-0.063883
172,14879,1209,0.1672719317,(1; 129),0.063537
172,14879,1209,0.1672719317,(1; 83),-0.062579
172,14879,1209,0.1672719317,(0; 131),-0.062353
172,14879,1209,0.1672719317,(0; 151),0.062346
172,14879,1209,0.1672719317,(0; 90),-0.062115
172,14879,1209,0.1672719317,(2; 76),-0.061632
172,14879,1209,0.1672719317,(2; 69),-0.061602
172,14879,1209,0.1672719317,(0; 161),-0.061272
172,14879,1209,0.1672719317,(0; 96),-0.060847
172,14879,1209,0.1672719317,(0; 139),0.060138
172,14879,1209,0.1672719317,(2; 161),-0.059978
172,14879,1209,0.1672719317,(1; 111),0.059967
172,14879,1209,0.1672719317,(1; 114),-0.059923
172,14879,1209,0.1672719317,(2; 82),-0.059898
172,14879,1209,0.1672719317,(2; 164),-0.059725
172,14879,1209,0.1672719317,(2; 81),-0.059229
172,14879,1209,0.1672719317,(0; 104),-0.059225
172,14879,1209,0.1672719317,(0; 88),0.059205
172,14879,1209,0.1672719317,(2; 165),0.059126
172,14879,1209,0.1672719317,(0; 65),-0.058778
172,14879,1209,0.1672719317,(2; 140),-0.058667
172,14879,1209,0.1672719317,(1; 143),0.058464
172,14879,1209,0.1672719317,(0; 71),-0.057769
172,14879,1209,0.1672719317,(1; 109),-0.057703
172,14879,1209,0.1672719317,(1; 70),0.057590
172,14879,1209,0.1672719317,(2; 63),0.057087
172,14879,1209,0.1672719317,(1; 87),0.057022
172,14879,1209,0.1672719317,(0; 63),0.056813
172,14879,1209,0.1672719317,(2; 58),0.056441
172,14879,1209,0.1672719317,(0; 84),0.056399
172,14879,1209,0.1672719317,(1; 121),-0.056233
172,14879,1209,0.1672719317,(0; 85),0.056212
172,14879,1209,0.1672719317,(2; 154),0.056076
172,14879,1209,0.1672719317,(1; 171),0.055464
172,14879,1209,0.1672719317,(0; 140),-0.055404
172,14879,1209,0.1672719317,(2; 65),-0.055387
172,14879,1209,0.1672719317,(1; 112),-0.055188
172,14879,1209,0.1672719317,(2; 139),0.054528
173,15052,1214,0.0084606344,(1; 67),0.065323
173,15052,1214,0.0084606344,(1; 65),-0.063051
173,15052,1214,0.0084606344,(7; 48),0.058503
173,15052,1214,0.0084606344,(1; 76),-0.056138
173,15052,1214,0.0084606344,(1; 70),-0.054144
173,15052,1214,0.0084606344,(1; 64),0.049503
173,15052,1214,0.0084606344,(1; 74),-0.049285
173,15052,1214,0.0084606344,(7; 47),0.048288
173,15052,1214,0.0084606344,(7; 65),-0.043960
173,15052,1214,0.0084606344,(1; 81),-0.043404
173,15052,1214,0.0084606344,(3; 67),-0.039569
173,15052,1214,0.0084606344,(1; 69),-0.038502
173,15052,1214,0.0084606344,(3; 65),0.037862
173,15052,1214,0.0084606344,(2; 61),0.036172
173,15052,1214,0.0084606344,(9; 70),0.036029
173,15052,1214,0.0084606344,(7; 74),0.035716
173,15052,1214,0.0084606344,(2; 67),-0.035247
173,15052,1214,0.0084606344,(9; 80),0.035246
173,15052,1214,0.0084606344,(3; 76),0.034875
173,15052,1214,0.0084606344,(7; 76),0.034812
173,15052,1214,0.0084606344,(9; 13),0.034502
173,15052,1214,0.0084606344,(9; 69),0.034407
173,15052,1214,0.0084606344,(7; 60),-0.033385
173,15052,1214,0.0084606344,(9; 21),0.033091
173,15052,1214,0.0084606344,(7; 86),-0.032949
173,15052,1214,0.0084606344,(3; 70),0.032507
173,15052,1214,0.0084606344,(9; 92),0.032071
173,15052,1214,0.0084606344,(1; 93),-0.031853
173,15052,1214,0.0084606344,(7; 43),0.031739
173,15052,1214,0.0084606344,(1; 166),-0.031685
173,15052,1214,0.0084606344,(1; 154),-0.031274
173,15052,1214,0.0084606344,(1; 172),-0.031106
173,15052,1214,0.0084606344,(9; 76),-0.031036
173,15052,1214,0.0084606344,(1; 90),0.030915
173,15052,1214,0.0084606344,(8; 31),-0.030908
173,15052,1214,0.0084606344,(3; 74),0.030789
173,15052,1214,0.0084606344,(7; 90),-0.030507
173,15052,1214,0.0084606344,(7; 50),-0.030429
173,15052,1214,0.0084606344,(8; 41),0.029950
173,15052,1214,0.0084606344,(2; 74),0.029662
173,15052,1214,0.0084606344,(1; 163),-0.029555
173,15052,1214,0.0084606344,(3; 64),-0.029340
173,15052,1214,0.0084606344,(1; 83),0.029178
173,15052,1214,0.0084606344,(2; 65),0.029137
173,15052,1214,0.0084606344,(1; 86),0.029123
173,15052,1214,0.0084606344,(7; 64),0.028928
173,15052,1214,0.0084606344,(2; 71),0.028639
173,15052,1214,0.0084606344,(1; 91),0.028616
173,15052,1214,0.0084606344,(1; 71),-0.028606
173,15052,1214,0.0084606344,(9; 79),0.028460
173,15052,1214,0.0084606344,(1; 80),0.028458
173,15052,1214,0.0084606344,(7; 68),-0.028142
173,15052,1214,0.0084606344,(3; 81),0.027843
173,15052,1214,0.0084606344,(9; 65),0.027812
173,15052,1214,0.0084606344,(9; 93),-0.027731
173,15052,1214,0.0084606344,(12; 17),0.027521
173,15052,1214,0.0084606344,(3; 172),0.027411
173,15052,1214,0.0084606344,(1; 95),0.026982
173,15052,1214,0.0084606344,(7; 91),-0.026891
173,15052,1214,0.0084606344,(1; 96),0.026836
173,15052,1214,0.0084606344,(12; 14),-0.026725
173,15052,1214,0.0084606344,(1; 130),0.026671
173,15052,1214,0.0084606344,(1; 119),0.026668
173,15052,1214,0.0084606344,(2; 62),-0.026658
173,15052,1214,0.0084606344,(9; 123),0.026541
173,15052,1214,0.0084606344,(7; 95),-0.026264
173,15052,1214,0.0084606344,(13; 27),-0.026239
173,15052,1214,0.0084606344,(9; 55),0.026080
173,15052,1214,0.0084606344,(1; 87),0.026056
173,15052,1214,0.0084606344,(1; 153),-0.025972
173,15052,1214,0.0084606344,(7; 58),-0.025460
173,15052,1214,0.0084606344,(10; 58),-0.025429
173,15052,1214,0.0084606344,(1; 102),-0.025284
173,15052,1214,0.0084606344,(9; 45),0.025086
173,15052,1214,0.0084606344,(9; 74),-0.025054
173,15052,1214,0.0084606344,(1; 164),0.025000
173,15052,1214,0.0084606344,(2; 164),-0.024951
173,15052,1214,0.0084606344,(3; 166),0.024928
173,15052,1214,0.0084606344,(9; 17),0.024907
173,15052,1214,0.0084606344,(7; 123),-0.024687
173,15052,1214,0.0084606344,(1; 165),0.024632
173,15052,1214,0.0084606344,(3; 154),0.024613
173,15052,1214,0.0084606344,(7; 59),0.024528
173,15052,1214,0.0084606344,(8; 36),-0.024455
173,15052,1214,0.0084606344,(2; 69),0.024382
173,15052,1214,0.0084606344,(9; 42),0.024350
173,15052,1214,0.0084606344,(1; 122),0.024295
173,15052,1214,0.0084606344,(9; 50),0.024250
173,15052,1214,0.0084606344,(3; 69),0.024176
173,15052,1214,0.0084606344,(7; 56),-0.024055
173,15052,1214,0.0084606344,(7; 71),0.023957
173,15052,1214,0.0084606344,(13; 21),-0.023942
173,15052,1214,0.0084606344,(7; 101),-0.023851
173,15052,1214,0.0084606344,(7; 41),0.023845
173,15052,1214,0.0084606344,(6; 163),-0.023789
173,15052,1214,0.0084606344,(2; 163),0.023786
173,15052,1214,0.0084606344,(1; 162),0.023703
173,15052,1214,0.0084606344,(9; 63),0.023512
173,15052,1214,0.0084606344,(1; 73),-0.023489
173,15052,1214,0.0084606344,(9; 101),0.023460
174,15052,1219,0.3160057508,(3; 68),0.088216
174,15052,1219,0.3160057508,(3; 69),-0.087194
174,15052,1219,0.3160057508,(5; 61),-0.082834
174,15052,1219,0.3160057508,(2; 68),0.081312
174,15052,1219,0.3160057508,(2; 69),-0.080110
174,15052,1219,0.3160057508,(7; 12),0.079931
174,15052,1219,0.3160057508,(6; 36),-0.079008
174,15052,1219,0.3160057508,(4; 55),-0.075926
174,15052,1219,0.3160057508,(7; 32),-0.072323
174,15052,1219,0.3160057508,(4; 54),0.072001
174,15052,1219,0.3160057508,(3; 67),-0.064942
174,15052,1219,0.3160057508,(2; 67),-0.061617
174,15052,1219,0.3160057508,(6; 172),-0.061512
174,15052,1219,0.3160057508,(7; 21),-0.058452
174,15052,1219,0.3160057508,(5; 60),0.056490
174,15052,1219,0.3160057508,(3; 172),0.054926
174,15052,1219,0.3160057508,(8; 27),-0.054905
174,15052,1219,0.3160057508,(4; 65),-0.052944
174,15052,1219,0.3160057508,(5; 47),-0.052768
174,15052,1219,0.3160057508,(5; 64),0.051718
174,15052,1219,0.3160057508,(6; 18),-0.049324
174,15052,1219,0.3160057508,(3; 76),0.048407
174,15052,1219,0.3160057508,(5; 65),0.048132
174,15052,1219,0.3160057508,(3; 161),-0.046634
174,15052,1219,0.3160057508,(4; 70),0.045910
174,15052,1219,0.3160057508,(3; 162),0.045518
174,15052,1219,0.3160057508,(3; 165),0.045216
174,15052,1219,0.3160057508,(2; 54),0.045085
174,15052,1219,0.3160057508,(4; 64),-0.044067
174,15052,1219,0.3160057508,(6; 162),-0.043746
174,15052,1219,0.3160057508,(4; 60),-0.043362
174,15052,1219,0.3160057508,(3; 160),0.042533
174,15052,1219,0.3160057508,(5; 28),0.042327
174,15052,1219,0.3160057508,(5; 26),0.042219
174,15052,1219,0.3160057508,(2; 55),-0.041908
174,15052,1219,0.3160057508,(4; 61),0.041742
174,15052,1219,0.3160057508,(5; 46),0.041276
174,15052,1219,0.3160057508,(2; 65),0.040835
174,15052,1219,0.3160057508,(3; 74),-0.040086
174,15052,1219,0.3160057508,(2; 76),0.040084
174,15052,1219,0.3160057508,(3; 65),0.039592
174,15052,1219,0.3160057508,(3; 97),0.039348
174,15052,1219,0.3160057508,(4; 66),-0.039336
174,15052,1219,0.3160057508,(3; 90),-0.038755
174,15052,1219,0.3160057508,(4; 165),-0.038622
174,15052,1219,0.3160057508,(11; 13),0.038378
174,15052,1219,0.3160057508,(4; 62),0.038367
174,15052,1219,0.3160057508,(6; 161),0.038330
174,15052,1219,0.3160057508,(6; 163),0.038224
174,15052,1219,0.3160057508,(6; 164),-0.037088
174,15052,1219,0.3160057508,(7; 23),-0.037066
174,15052,1219,0.3160057508,(3; 81),-0.037038
174,15052,1219,0.3160057508,(8; 23),0.036333
174,15052,1219,0.3160057508,(3; 119),0.036322
174,15052,1219,0.3160057508,(7; 31),0.035908
174,15052,1219,0.3160057508,(3; 154),0.035421
174,15052,1219,0.3160057508,(2; 81),-0.035399
174,15052,1219,0.3160057508,(6; 149),0.035341
174,15052,1219,0.3160057508,(3; 170),-0.035092
174,15052,1219,0.3160057508,(4; 72),-0.034894
